StudentID,department,gender,address,admission_status,aboriginal,child_of_new_residents,family_children_ranking,parent_avg_income_per_month,on_campus_accommodation,main_source_of_living_expenses,student_loan,tuition_waiver,father_live_or_not,father_occupations,father_education,mother_live_or_not,mother_occupations,mother_education,num_required_credits,num_elective_credits,sick_leave,personal_leave,learning_status,target_group
5316,Biology,Male,Urban,Admitted,0,1,2,6179,1,Scholarship,1,1,0,Doctor,High School,0,Pilot,High School,82,20,3,4,1,Group 3
6537,Biology,Male,Urban,Not Admitted,0,0,5,4985,0,Scholarship,0,0,1,Teacher,Bachelor,1,Teacher,High School,93,4,1,2,0,Group 3
2285,Engineering,Male,Urban,Not Admitted,0,1,2,4462,0,Scholarship,1,1,1,Teacher,Bachelor,0,Doctor,High School,53,12,4,3,0,Group 1
3991,Business Administration,Male,Rural,Admitted,0,1,4,3871,1,Scholarship,0,0,0,Pilot,Bachelor,1,Businesswoman,Bachelor,92,27,2,3,0,Group 2
3454,Computer Science,Male,Rural,Not Admitted,0,0,4,4221,1,Family Support,1,0,1,Doctor,Bachelor,0,Police Officer,High School,104,2,4,1,0,Group 1
4313,Psychology,Female,Rural,Not Admitted,0,1,4,4666,0,Family Support,0,0,0,Teacher,Master,1,Pilot,Master,95,13,0,3,0,Group 1
8496,Computer Science,Female,Rural,Not Admitted,1,0,4,6436,0,Scholarship,1,0,0,Engineer,Bachelor,1,Librarian,Master,117,21,4,3,0,Group 1
2178,Computer Science,Male,Rural,Not Admitted,0,0,4,4656,1,Family Support,0,0,0,Engineer,Master,1,Doctor,High School,81,28,4,3,1,Group 1
8252,Business Administration,Female,Urban,Admitted,1,1,1,4131,0,Scholarship,0,1,0,Engineer,Bachelor,1,Librarian,High School,33,21,4,1,1,Group 3
1733,Computer Science,Male,Rural,Admitted,1,0,2,4971,0,Family Support,1,1,0,Engineer,High School,1,Artist,High School,95,7,1,3,0,Group 1
1579,Engineering,Male,Urban,Admitted,1,1,3,3810,1,Scholarship,0,1,0,Lawyer,Bachelor,0,Businesswoman,Bachelor,69,20,4,4,0,Group 3
9035,Engineering,Male,Urban,Not Admitted,1,1,1,3055,1,Family Support,1,1,1,Engineer,High School,1,Police Officer,High School,102,16,4,3,1,Group 1
9755,Biology,Male,Rural,Not Admitted,1,0,5,6523,0,Family Support,0,1,1,Lawyer,Master,0,Artist,Bachelor,69,28,4,3,1,Group 2
2379,Psychology,Female,Urban,Not Admitted,1,1,1,5662,0,Scholarship,1,1,0,Businessman,High School,1,Librarian,High School,112,18,0,3,1,Group 2
5196,Computer Science,Male,Urban,Not Admitted,1,1,3,6279,1,Scholarship,1,0,0,Teacher,Master,1,Businesswoman,Bachelor,68,13,2,1,0,Group 3
9744,Computer Science,Female,Rural,Admitted,1,0,1,4533,1,Family Support,0,0,1,Teacher,Bachelor,0,Teacher,Bachelor,111,8,4,0,0,Group 1
3110,Business Administration,Male,Rural,Not Admitted,1,1,2,7011,1,Scholarship,1,0,1,Artist,Bachelor,1,Police Officer,High School,38,6,1,1,0,Group 1
3871,Engineering,Male,Rural,Admitted,0,0,4,3933,1,Scholarship,1,0,1,Doctor,High School,1,Librarian,High School,73,20,0,3,0,Group 1
3806,Psychology,Female,Urban,Not Admitted,0,0,2,3662,1,Family Support,0,1,1,Lawyer,High School,1,Police Officer,High School,58,13,3,4,0,Group 3
7499,Biology,Male,Rural,Not Admitted,1,1,1,6845,0,Scholarship,1,0,0,Engineer,High School,1,Teacher,High School,110,26,3,4,1,Group 3
7818,Engineering,Male,Rural,Admitted,1,1,3,6023,1,Scholarship,0,0,1,Chef,High School,0,Pilot,Bachelor,80,0,1,4,0,Group 2
5033,Biology,Female,Urban,Not Admitted,1,0,5,5677,1,Family Support,1,0,1,Teacher,Master,1,Businesswoman,High School,34,11,0,1,1,Group 2
5035,Business Administration,Female,Rural,Admitted,0,1,2,3143,1,Scholarship,0,1,1,Police Officer,Master,1,Nurse,Master,68,3,3,3,1,Group 1
4918,Business Administration,Female,Urban,Admitted,0,0,3,6275,0,Family Support,1,1,0,Lawyer,High School,0,Artist,Master,73,23,2,4,0,Group 2
8913,Computer Science,Male,Urban,Not Admitted,1,1,5,7324,0,Family Support,1,0,1,Businessman,Bachelor,0,Nurse,High School,44,14,0,3,0,Group 2
3528,Psychology,Male,Rural,Admitted,1,0,4,3239,1,Scholarship,0,1,0,Lawyer,High School,0,Teacher,Bachelor,118,0,4,4,1,Group 2
9601,Biology,Female,Urban,Admitted,1,0,2,5004,0,Scholarship,1,1,0,Lawyer,Master,1,Artist,Master,91,7,2,3,1,Group 2
1782,Engineering,Female,Urban,Not Admitted,1,1,2,6769,1,Scholarship,1,1,0,Businessman,Master,0,Businesswoman,Bachelor,114,14,2,3,0,Group 1
4772,Business Administration,Male,Rural,Admitted,1,1,4,7246,1,Family Support,1,0,0,Police Officer,Bachelor,1,Pilot,High School,69,5,2,0,1,Group 2
2625,Computer Science,Male,Rural,Admitted,1,1,4,6396,1,Scholarship,1,1,0,Chef,Master,1,Doctor,High School,56,26,1,0,1,Group 2
7645,Computer Science,Female,Rural,Not Admitted,0,0,1,3802,0,Family Support,1,0,1,Doctor,High School,0,Pilot,High School,116,26,1,2,1,Group 1
5034,Biology,Female,Urban,Admitted,0,0,5,3352,0,Scholarship,1,1,0,Businessman,Master,1,Engineer,Master,47,25,3,1,1,Group 2
2439,Business Administration,Female,Urban,Not Admitted,0,1,3,4974,0,Family Support,1,1,1,Engineer,High School,0,Pilot,High School,107,1,3,0,0,Group 1
4524,Psychology,Female,Rural,Admitted,1,1,4,4133,1,Scholarship,1,1,0,Pilot,Bachelor,1,Pilot,Bachelor,42,12,3,2,0,Group 3
7276,Business Administration,Male,Rural,Not Admitted,1,0,1,7561,0,Family Support,1,0,1,Teacher,Master,1,Engineer,Bachelor,70,29,1,1,1,Group 2
4608,Biology,Male,Rural,Not Admitted,0,1,5,4063,1,Scholarship,1,1,0,Chef,Bachelor,0,Engineer,Bachelor,114,6,0,2,1,Group 1
2375,Biology,Male,Urban,Not Admitted,0,1,5,4395,0,Scholarship,0,0,1,Businessman,High School,1,Businesswoman,High School,81,1,4,2,1,Group 2
4043,Business Administration,Male,Rural,Not Admitted,1,0,2,4548,1,Family Support,0,0,0,Chef,Bachelor,1,Artist,Bachelor,119,0,4,1,1,Group 1
4801,Biology,Female,Urban,Not Admitted,0,1,1,4530,1,Family Support,0,1,0,Businessman,High School,1,Nurse,Master,87,26,0,4,1,Group 1
1880,Business Administration,Male,Rural,Admitted,0,0,1,3052,0,Family Support,0,0,0,Lawyer,High School,0,Doctor,Master,63,22,1,4,1,Group 2
4330,Engineering,Female,Urban,Not Admitted,0,0,2,6151,1,Family Support,0,0,0,Businessman,Master,1,Police Officer,Bachelor,100,7,4,2,1,Group 2
6724,Business Administration,Male,Urban,Not Admitted,0,1,3,5786,0,Family Support,1,0,1,Engineer,Master,0,Doctor,Master,31,15,2,3,0,Group 1
3495,Business Administration,Male,Rural,Admitted,1,1,4,4144,1,Family Support,1,0,0,Police Officer,Master,0,Nurse,Bachelor,107,10,2,3,0,Group 3
4971,Biology,Male,Urban,Not Admitted,1,1,2,5112,1,Scholarship,1,1,1,Police Officer,High School,0,Teacher,Master,75,22,3,2,0,Group 1
4280,Biology,Female,Urban,Admitted,1,0,4,3295,0,Family Support,0,0,1,Teacher,High School,1,Doctor,Master,37,24,3,0,1,Group 2
4756,Computer Science,Male,Rural,Admitted,1,0,1,5989,1,Scholarship,0,1,0,Artist,High School,1,Businesswoman,High School,91,6,2,0,1,Group 2
5947,Computer Science,Female,Rural,Not Admitted,0,0,2,7742,1,Family Support,1,0,0,Artist,Bachelor,0,Librarian,Bachelor,103,6,0,3,0,Group 1
7278,Engineering,Female,Urban,Admitted,0,1,3,4580,1,Family Support,1,0,0,Teacher,High School,0,Police Officer,Bachelor,48,19,2,0,1,Group 3
3367,Computer Science,Male,Urban,Admitted,0,0,4,5425,1,Family Support,1,1,1,Businessman,Master,1,Nurse,Master,45,1,0,2,0,Group 1
7158,Business Administration,Female,Urban,Admitted,1,0,4,5627,0,Family Support,1,0,1,Chef,Master,1,Doctor,Master,62,24,2,0,1,Group 2
9390,Biology,Male,Rural,Not Admitted,1,0,4,7805,0,Family Support,0,1,1,Teacher,Bachelor,0,Artist,High School,99,12,0,3,1,Group 2
6732,Computer Science,Female,Urban,Admitted,1,1,1,7162,0,Scholarship,0,0,0,Chef,Master,0,Engineer,Bachelor,74,3,1,4,1,Group 3
3605,Computer Science,Male,Urban,Not Admitted,1,0,4,4593,1,Scholarship,0,1,1,Police Officer,High School,0,Doctor,High School,105,13,1,3,1,Group 1
6067,Engineering,Female,Rural,Not Admitted,0,1,5,3509,0,Family Support,0,1,1,Artist,High School,1,Businesswoman,Master,80,8,1,4,0,Group 2
8609,Engineering,Female,Rural,Admitted,1,1,4,4891,0,Scholarship,1,0,1,Chef,Master,0,Businesswoman,Master,94,17,1,3,1,Group 1
4982,Business Administration,Male,Rural,Not Admitted,0,0,1,4461,1,Scholarship,1,0,0,Pilot,Master,0,Librarian,High School,48,3,0,0,1,Group 2
2359,Biology,Male,Rural,Admitted,0,0,2,4999,1,Family Support,1,1,1,Teacher,High School,0,Artist,Master,117,13,2,0,0,Group 2
3884,Engineering,Male,Rural,Admitted,0,0,4,4970,0,Family Support,1,0,0,Doctor,High School,1,Nurse,Master,119,20,0,3,1,Group 1
4935,Computer Science,Male,Urban,Not Admitted,1,1,4,4551,0,Family Support,0,1,0,Artist,High School,1,Doctor,Bachelor,100,21,1,4,0,Group 3
8785,Biology,Female,Urban,Not Admitted,1,1,2,6851,1,Scholarship,1,0,0,Teacher,Master,1,Businesswoman,Master,100,6,4,2,1,Group 3
7391,Biology,Female,Urban,Not Admitted,0,1,5,3101,1,Family Support,1,0,0,Chef,Master,0,Librarian,Bachelor,52,21,3,0,1,Group 1
8466,Computer Science,Female,Rural,Admitted,0,1,1,4460,1,Scholarship,0,0,0,Pilot,High School,1,Police Officer,Master,37,3,0,3,0,Group 3
1478,Engineering,Female,Rural,Admitted,1,0,2,5846,1,Scholarship,1,1,1,Police Officer,Master,0,Businesswoman,Bachelor,35,21,1,2,0,Group 2
6912,Computer Science,Male,Rural,Admitted,1,0,1,3733,0,Family Support,1,1,1,Businessman,Bachelor,0,Doctor,Master,70,29,4,3,1,Group 1
1385,Biology,Female,Urban,Not Admitted,1,1,2,6092,0,Scholarship,0,0,1,Chef,Master,1,Engineer,Bachelor,84,2,3,0,0,Group 2
6441,Psychology,Male,Rural,Admitted,1,1,3,5434,1,Scholarship,0,0,1,Businessman,Master,1,Teacher,Bachelor,30,16,0,1,0,Group 1
1951,Psychology,Female,Rural,Admitted,0,1,5,3532,1,Family Support,1,0,1,Teacher,High School,0,Pilot,Bachelor,30,7,3,4,1,Group 1
8440,Business Administration,Male,Rural,Admitted,0,1,3,3091,0,Family Support,0,1,0,Doctor,Master,1,Artist,Bachelor,89,19,2,4,1,Group 1
3957,Computer Science,Male,Urban,Admitted,0,1,2,4819,0,Family Support,1,1,1,Engineer,High School,0,Doctor,High School,118,8,3,0,0,Group 2
2960,Computer Science,Male,Rural,Not Admitted,0,1,2,4156,0,Scholarship,1,1,1,Chef,Master,0,Businesswoman,Bachelor,42,0,0,4,1,Group 2
2394,Business Administration,Male,Rural,Admitted,0,1,1,7934,0,Family Support,1,1,0,Businessman,Master,0,Pilot,Master,54,16,4,3,1,Group 3
6043,Business Administration,Male,Urban,Not Admitted,0,1,2,3504,1,Family Support,0,1,0,Lawyer,Master,0,Nurse,High School,45,22,3,2,1,Group 1
6995,Business Administration,Female,Rural,Admitted,1,0,1,7936,0,Scholarship,1,1,0,Artist,High School,0,Pilot,Master,77,2,3,2,0,Group 1
2035,Biology,Male,Rural,Admitted,0,0,1,7782,1,Scholarship,1,0,0,Police Officer,Master,1,Nurse,Master,44,13,0,2,1,Group 2
7118,Computer Science,Female,Rural,Admitted,1,1,2,5195,1,Family Support,1,1,1,Engineer,Master,0,Teacher,High School,64,27,2,3,0,Group 2
9467,Biology,Female,Urban,Not Admitted,1,0,1,3933,0,Scholarship,1,1,0,Police Officer,Bachelor,1,Pilot,Bachelor,68,26,3,3,0,Group 1
8841,Business Administration,Male,Rural,Not Admitted,0,0,5,4255,1,Family Support,1,1,1,Pilot,High School,1,Doctor,High School,104,13,2,1,1,Group 1
1726,Computer Science,Female,Rural,Not Admitted,1,0,3,3883,1,Scholarship,1,0,1,Chef,High School,0,Nurse,Master,78,25,4,4,1,Group 1
5511,Biology,Female,Urban,Admitted,0,1,2,6236,1,Scholarship,0,0,1,Lawyer,Master,0,Businesswoman,High School,115,11,4,2,1,Group 3
3469,Biology,Female,Urban,Admitted,0,1,1,7409,1,Scholarship,0,0,0,Artist,Master,1,Engineer,Bachelor,48,21,1,0,0,Group 2
8414,Business Administration,Male,Rural,Not Admitted,1,1,1,5704,0,Family Support,0,0,1,Police Officer,Bachelor,0,Doctor,Bachelor,33,27,2,3,0,Group 2
5546,Computer Science,Male,Urban,Admitted,1,0,1,7059,0,Scholarship,0,0,0,Teacher,High School,0,Librarian,High School,79,26,2,0,0,Group 2
5271,Business Administration,Male,Rural,Admitted,1,1,1,7318,0,Scholarship,1,0,0,Engineer,Bachelor,0,Police Officer,Master,85,14,3,3,0,Group 1
6982,Computer Science,Male,Urban,Not Admitted,1,0,5,7511,1,Scholarship,1,0,1,Engineer,High School,1,Engineer,Bachelor,118,3,0,0,0,Group 3
4440,Psychology,Female,Rural,Admitted,1,1,2,5109,1,Family Support,0,0,1,Businessman,Bachelor,1,Teacher,Bachelor,35,2,0,4,0,Group 3
9469,Engineering,Female,Rural,Admitted,1,1,2,7719,0,Scholarship,0,1,0,Doctor,Master,1,Artist,Master,31,7,4,2,1,Group 2
6372,Engineering,Female,Rural,Admitted,1,0,5,5423,1,Family Support,0,0,1,Chef,High School,0,Businesswoman,High School,76,5,2,4,1,Group 2
1244,Engineering,Female,Urban,Not Admitted,1,1,5,5646,0,Family Support,0,1,1,Artist,High School,1,Artist,Bachelor,104,16,4,0,0,Group 1
4373,Business Administration,Female,Urban,Admitted,1,0,5,7500,0,Family Support,1,0,1,Chef,Master,1,Businesswoman,Master,103,5,2,3,1,Group 3
7724,Psychology,Female,Rural,Not Admitted,0,1,2,4278,1,Family Support,0,1,0,Police Officer,High School,1,Pilot,High School,50,15,2,3,0,Group 2
8538,Computer Science,Male,Rural,Admitted,0,1,4,3389,0,Family Support,1,1,1,Police Officer,Master,0,Artist,Master,111,1,4,0,0,Group 1
2697,Biology,Female,Rural,Not Admitted,1,1,3,4648,1,Scholarship,1,1,0,Artist,Master,1,Engineer,Master,35,8,2,3,1,Group 1
8646,Computer Science,Female,Rural,Not Admitted,1,0,5,3765,0,Scholarship,1,1,0,Doctor,Bachelor,1,Nurse,Master,74,13,3,3,1,Group 1
6999,Biology,Female,Urban,Not Admitted,1,1,5,3347,1,Family Support,0,0,0,Businessman,Master,0,Engineer,High School,109,12,2,2,1,Group 2
7497,Computer Science,Male,Urban,Not Admitted,0,0,2,6573,1,Family Support,0,0,0,Artist,High School,1,Librarian,High School,112,12,1,2,0,Group 3
1868,Psychology,Female,Rural,Admitted,0,0,2,4345,0,Scholarship,0,1,0,Teacher,High School,1,Pilot,Master,90,16,2,4,1,Group 2
7340,Biology,Female,Urban,Not Admitted,1,0,3,6005,0,Scholarship,1,1,0,Chef,High School,0,Doctor,High School,110,6,0,1,1,Group 1
7472,Business Administration,Male,Urban,Admitted,1,1,1,5564,1,Family Support,0,0,0,Pilot,Master,1,Librarian,Master,41,2,1,3,1,Group 1
9801,Computer Science,Female,Urban,Admitted,1,1,2,3329,1,Family Support,1,1,0,Chef,Master,1,Artist,High School,113,20,3,1,1,Group 3
7167,Computer Science,Male,Rural,Not Admitted,1,1,3,6534,1,Family Support,1,1,0,Lawyer,High School,1,Teacher,Master,53,12,2,3,0,Group 3
5458,Biology,Male,Rural,Admitted,0,1,2,6793,1,Family Support,1,0,1,Teacher,Bachelor,1,Doctor,Bachelor,38,10,4,1,0,Group 1
3148,Business Administration,Female,Urban,Admitted,0,1,2,3973,0,Scholarship,1,0,1,Doctor,Master,1,Nurse,Master,85,27,4,2,1,Group 2
9292,Business Administration,Female,Urban,Admitted,1,0,2,4245,0,Family Support,0,0,1,Artist,High School,0,Pilot,High School,75,2,1,0,1,Group 2
6711,Psychology,Male,Rural,Admitted,1,0,4,5237,1,Family Support,1,1,0,Engineer,High School,0,Doctor,Bachelor,115,17,3,4,1,Group 3
1330,Business Administration,Female,Rural,Not Admitted,0,0,4,5619,1,Family Support,1,1,1,Businessman,High School,0,Teacher,Bachelor,59,3,2,4,0,Group 1
7519,Business Administration,Female,Rural,Admitted,0,0,5,3204,1,Scholarship,1,1,0,Doctor,High School,1,Doctor,Master,79,11,3,2,0,Group 3
9203,Business Administration,Male,Urban,Admitted,1,0,4,5259,0,Family Support,1,0,0,Chef,High School,0,Engineer,Bachelor,90,15,0,4,1,Group 2
1240,Engineering,Male,Urban,Admitted,1,0,3,7184,0,Family Support,0,0,0,Artist,High School,0,Engineer,Bachelor,36,7,1,2,1,Group 2
4520,Psychology,Female,Urban,Admitted,0,1,2,6002,1,Scholarship,1,1,0,Doctor,High School,1,Teacher,Master,44,14,0,0,0,Group 1
2695,Computer Science,Male,Rural,Admitted,0,0,4,3362,1,Family Support,1,0,1,Lawyer,Bachelor,1,Engineer,Bachelor,94,14,1,4,0,Group 1
6825,Biology,Female,Rural,Not Admitted,0,0,2,6442,1,Family Support,1,0,0,Businessman,High School,0,Pilot,Master,44,15,4,3,0,Group 1
1975,Computer Science,Female,Rural,Admitted,1,0,1,3331,0,Scholarship,0,0,0,Lawyer,High School,0,Engineer,Bachelor,47,15,3,4,0,Group 1
8997,Psychology,Female,Rural,Not Admitted,0,0,5,5968,0,Family Support,0,1,0,Artist,Master,1,Teacher,High School,50,6,3,1,1,Group 2
9342,Biology,Female,Rural,Admitted,1,1,4,7803,1,Family Support,0,1,1,Lawyer,High School,1,Police Officer,Master,76,13,3,4,0,Group 2
5331,Psychology,Male,Urban,Not Admitted,0,0,2,3421,1,Scholarship,1,0,0,Lawyer,High School,0,Teacher,High School,94,7,0,1,1,Group 2
2842,Business Administration,Female,Urban,Admitted,0,1,1,3762,1,Family Support,0,1,0,Teacher,Bachelor,0,Police Officer,High School,104,17,2,3,1,Group 3
3715,Biology,Male,Urban,Admitted,0,1,5,5783,0,Family Support,1,0,0,Chef,Bachelor,0,Engineer,Master,45,8,2,1,1,Group 1
4334,Business Administration,Female,Rural,Not Admitted,1,0,5,5757,1,Family Support,0,0,0,Teacher,Bachelor,1,Artist,Bachelor,63,3,0,3,0,Group 2
8851,Computer Science,Female,Urban,Not Admitted,1,0,1,3248,1,Family Support,0,1,1,Lawyer,Bachelor,0,Businesswoman,Master,109,19,4,0,1,Group 2
5424,Computer Science,Male,Rural,Not Admitted,0,1,4,6546,0,Scholarship,1,0,1,Police Officer,High School,1,Nurse,Bachelor,104,7,2,4,1,Group 2
4514,Biology,Female,Urban,Admitted,1,0,4,3482,1,Family Support,0,1,1,Artist,Bachelor,0,Nurse,Master,38,24,4,1,0,Group 3
3525,Biology,Male,Urban,Not Admitted,0,0,2,6475,0,Scholarship,0,1,1,Pilot,High School,1,Police Officer,Master,33,17,3,0,0,Group 2
5221,Psychology,Male,Rural,Not Admitted,1,0,3,6858,1,Family Support,1,1,1,Businessman,High School,1,Nurse,High School,95,3,0,0,1,Group 3
1395,Psychology,Female,Urban,Not Admitted,0,1,2,6232,0,Family Support,1,1,0,Engineer,Bachelor,1,Businesswoman,Master,89,14,3,1,0,Group 1
4300,Business Administration,Female,Urban,Admitted,0,0,2,5295,0,Family Support,1,1,0,Doctor,Bachelor,0,Artist,High School,51,0,3,4,0,Group 2
8549,Biology,Female,Urban,Admitted,1,1,2,7414,0,Family Support,0,1,0,Artist,Bachelor,1,Nurse,High School,35,25,4,2,1,Group 3
2005,Computer Science,Female,Urban,Admitted,0,1,1,6011,1,Family Support,1,0,1,Teacher,High School,1,Pilot,High School,58,25,2,0,1,Group 2
6625,Psychology,Male,Urban,Not Admitted,1,1,5,3699,1,Scholarship,1,1,1,Police Officer,High School,0,Police Officer,High School,41,4,0,0,0,Group 1
4507,Psychology,Female,Urban,Admitted,0,0,5,7626,0,Family Support,0,1,0,Police Officer,Master,0,Librarian,Master,98,27,0,1,1,Group 1
9221,Computer Science,Female,Urban,Admitted,1,1,3,7091,1,Family Support,1,1,1,Doctor,High School,1,Pilot,High School,47,3,1,3,0,Group 2
8934,Psychology,Female,Rural,Admitted,0,0,4,6827,0,Scholarship,0,0,0,Businessman,Bachelor,1,Nurse,Bachelor,95,0,2,3,0,Group 3
5957,Business Administration,Female,Urban,Admitted,0,1,2,4947,0,Scholarship,1,0,0,Pilot,High School,0,Police Officer,Bachelor,52,8,3,2,1,Group 2
8038,Biology,Female,Rural,Not Admitted,1,0,1,6861,0,Family Support,1,0,1,Pilot,Bachelor,1,Businesswoman,High School,71,28,2,2,0,Group 1
9938,Computer Science,Male,Urban,Admitted,0,0,1,4367,1,Scholarship,1,0,0,Teacher,Bachelor,0,Pilot,Bachelor,62,23,4,4,1,Group 1
2109,Biology,Female,Rural,Not Admitted,1,1,2,3122,0,Family Support,0,0,0,Chef,Bachelor,1,Engineer,Bachelor,93,0,0,2,1,Group 2
2409,Psychology,Male,Rural,Not Admitted,0,1,1,3749,1,Family Support,1,0,1,Pilot,Master,1,Artist,Bachelor,34,12,3,3,0,Group 1
7456,Psychology,Female,Urban,Not Admitted,0,1,1,7414,1,Family Support,1,0,0,Engineer,High School,0,Engineer,High School,60,13,2,3,1,Group 1
4259,Computer Science,Female,Rural,Not Admitted,0,0,2,4597,0,Scholarship,0,1,0,Chef,Master,0,Businesswoman,Bachelor,90,26,2,4,1,Group 1
7661,Business Administration,Female,Rural,Not Admitted,0,0,3,3585,1,Family Support,1,0,0,Businessman,Bachelor,1,Nurse,Master,43,28,4,1,1,Group 2
2162,Engineering,Male,Urban,Not Admitted,1,0,1,3543,1,Scholarship,1,0,1,Businessman,Master,1,Businesswoman,Master,81,2,4,0,0,Group 1
6724,Computer Science,Female,Rural,Admitted,1,1,5,5200,1,Scholarship,0,1,1,Pilot,Master,1,Engineer,Bachelor,34,29,3,1,0,Group 3
7134,Engineering,Male,Urban,Not Admitted,1,0,5,5703,0,Scholarship,0,1,1,Doctor,Master,1,Teacher,Master,51,4,3,4,0,Group 3
5970,Engineering,Male,Rural,Admitted,0,0,5,3014,1,Family Support,1,1,0,Doctor,High School,0,Teacher,Master,51,10,1,1,1,Group 3
4038,Business Administration,Female,Rural,Not Admitted,1,0,2,4466,0,Family Support,1,0,1,Lawyer,Bachelor,1,Police Officer,Master,57,27,0,3,1,Group 2
5790,Engineering,Male,Rural,Admitted,1,1,5,6375,0,Family Support,0,1,0,Doctor,Master,0,Artist,High School,90,22,1,4,0,Group 3
4746,Engineering,Female,Rural,Not Admitted,0,1,4,3244,1,Scholarship,0,0,1,Pilot,Master,0,Businesswoman,High School,38,20,1,4,0,Group 3
6307,Business Administration,Female,Urban,Admitted,1,0,1,5614,0,Scholarship,0,1,0,Chef,Bachelor,0,Pilot,Bachelor,96,23,2,2,1,Group 3
9563,Engineering,Male,Urban,Admitted,0,1,3,3898,1,Family Support,1,1,1,Doctor,High School,1,Librarian,Master,68,1,2,1,0,Group 1
6337,Engineering,Female,Urban,Not Admitted,0,1,5,4478,0,Scholarship,1,0,1,Engineer,Bachelor,1,Nurse,Master,119,22,3,3,0,Group 2
4379,Engineering,Female,Urban,Not Admitted,1,1,2,4382,1,Scholarship,0,1,0,Engineer,Bachelor,1,Teacher,High School,107,4,2,0,1,Group 3
1339,Computer Science,Male,Urban,Not Admitted,1,1,3,3051,1,Scholarship,0,1,1,Doctor,High School,1,Artist,High School,94,8,2,3,1,Group 2
9602,Computer Science,Male,Rural,Not Admitted,1,1,2,5058,0,Scholarship,1,0,1,Teacher,Bachelor,1,Businesswoman,Bachelor,39,23,0,0,0,Group 2
6821,Computer Science,Male,Urban,Admitted,1,1,3,7918,0,Scholarship,1,1,1,Engineer,Master,0,Doctor,Bachelor,60,11,2,2,1,Group 1
6625,Business Administration,Male,Rural,Admitted,0,1,3,5274,0,Family Support,0,1,1,Police Officer,High School,0,Doctor,Bachelor,77,7,4,1,0,Group 2
9522,Psychology,Male,Urban,Not Admitted,1,1,1,5161,0,Family Support,0,1,0,Businessman,Bachelor,1,Doctor,Bachelor,78,11,3,3,0,Group 3
9289,Engineering,Male,Urban,Not Admitted,0,1,3,6608,0,Family Support,0,1,0,Teacher,High School,1,Pilot,High School,110,0,0,0,1,Group 2
3400,Engineering,Female,Urban,Admitted,1,0,4,3603,1,Family Support,0,0,0,Chef,Master,0,Engineer,High School,66,15,1,2,1,Group 1
9407,Business Administration,Male,Urban,Not Admitted,0,0,4,7043,1,Family Support,1,1,0,Lawyer,Master,1,Teacher,Master,97,16,4,3,0,Group 1
2278,Engineering,Male,Rural,Admitted,1,1,4,7688,0,Scholarship,0,0,0,Chef,High School,0,Businesswoman,High School,33,14,4,0,0,Group 3
